งิ้วราย,ต.ยางช้าย อ.โพธิ์ทอง จ.อ่างทอง 14120,เขตพื้นที่การศึกษาอ่างทอง เขต 1
งิ้ว (เรือไทยสงเคราะห์4),ต.ท่าชัย อ.เมืองชัยนาท จ.ชัยนาท 17000,เขตพื้นที่การศึกษาชัยนาท เขต 1
งิ้วงาม(กำลังดำเนินการล้มเลิก),ต.โคกสะอาด อ.หนองแซง จ.สระบุรี 18170,เขตพื้นที่การศึกษาสระบุรี เขต 1
งิ้วเฒ่า,ต.แม่สาบ อ.สะเมิง จ.เชียงใหม่ 50250,เขตพื้นที่การศึกษาเชียงใหม่ เขต 2
งิ้วงาม,ต.งิ้วงาม อ.เมืองพิษณุโลก จ.พิษณุโลก 65230,เขตพื้นที่การศึกษาพิษณุโลก เขต 1
งิ้วราย,ต.งิ้วราย อ.นครชัยศรี จ.นครปฐม 73120,เขตพื้นที่การศึกษานครปฐม เขต 2